,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
8492,14034480,"BALM FORK NEAR HEPPNER, OR",Non-ref,OR,78020987,7.550957613274947e-05,68.049,69.82670397321621,2.6123880927217225,excellent,0
8536,14093000,"SHITIKE CREEK NEAR WARM SPRINGS, OR",Non-ref,OR,78022275,0.00011933333330205186,270.144,277.2135526525729,2.61695712382022,excellent,0
6279,08243500,"TRINCHERA CREEK BELOW SMITH RES, NR BLANCA, CO.",Non-ref,CO,75000144,0.00018046779271429266,1023.773,1050.5692164083755,2.6173982326526946,excellent,0
1465,02163000,"SALUDA RIVER NEAR PELZER, S. C.",Non-ref,SC,73011143,0.00016214333333408606,1064.6,1092.467945489369,2.6176916672336135,excellent,0
3170,04018750,"ST. LOUIS RIVER AT FORBES, MN",Non-ref,MN,72040088,0.0007646000000320896,1854.257,1902.930808870904,2.624976412164222,excellent,0
1475,02166970,"NINETY-SIX CREEK NR NINETY-SIX, SC",Non-ref,SC,73013334,0.00016022666666515306,46.4031,47.62213221905295,2.627049095971925,excellent,0
7793,11427000,NF AMERICAN R A NORTH FORK DAM CA,Non-ref,CA,77013879,0.0006574766666460619,883.0899,906.290969578784,2.6272602119879402,excellent,0
5964,08068090,"W Fk San Jacinto Rv abv Lk Houston nr Porter, TX",Non-ref,TX,75012111,0.000978218592150508,2538.503,2605.2591468828696,2.6297446519806913,excellent,0
2313,03072000,"Dunkard Creek at Shannopin, PA",Non-ref,PA,74039326,9.890302550927247e-05,588.3783,603.8563659195536,2.63063167345798,excellent,0
7217,10351650,"TRUCKEE R AT WADSWORTH, NV",Non-ref,NV,77005855,0.0002544453041482907,4759.58,4634.202060186919,2.6342227636279034,excellent,0
1692,02270500,"ARBUCKLE CREEK NR DE SOTO CITY, FLA.",Non-ref,FL,73022310,0.0001730361004420852,982.2276,1008.115439488242,2.6356253365555986,excellent,0
7677,11350500,ASH C A ADIN CA,Non-ref,CA,77001564,0.00010020881599833146,669.3642,687.0199750691007,2.6376933617156015,excellent,0
1580,02215100,"TUCSAWHATCHEE CREEK NEAR HAWKINSVILLE, GA",Ref,GA,73015359,3.3333407145619276e-09,420.2923,431.39967094316063,2.642772885242156,excellent,0
684,01470756,"Maiden Creek at Virginville, PA",Non-ref,PA,73005521,0.0004906303222209082,410.0616,420.9000368471777,2.6431240689637163,excellent,0
5880,08039100,"Ayish Bayou nr San Augustine, TX",Non-ref,TX,75007452,0.00012380025526646555,229.4883,235.5563616178775,2.6441703641874135,excellent,0
1483,02169550,"CONGAREE CREEK AT CAYCE,S.C.",Non-ref,SC,73012197,0.0001533800000643737,312.2478,320.50424901389863,2.6441976577252575,excellent,0
8444,13331450,"WALLOWA RIVER BELOW WATER CANYON, NR WALLOWA, OR",Non-ref,OR,78020153,0.00046666666665373674,1598.676,1641.0432259079794,2.6501446139167313,excellent,0
4495,06350000,"CANNONBALL RIVER AT REGENT, ND",Ref,ND,74005189,4.493333300104041e-06,1501.049,1540.8556555785467,2.651922460795532,excellent,0
50,01052500,"Diamond River near Wentworth Location, NH",Ref,NH,73000749,7.071067810090485e-05,383.8234,394.00307342465584,2.6521763458548504,excellent,0
882,01576500,"Conestoga River at Lancaster, PA",Non-ref,PA,73005410,0.00043179711296852753,837.2034,859.4492064296554,2.6571567231637414,excellent,0
146,01103280,"CHARLES RIVER AT MEDWAY, MA",Non-ref,MA,73003704,0.00018000000000739647,169.119,164.62462768438982,2.6575206308044503,excellent,0
3412,04145000,"SHIAWASSEE RIVER NEAR FERGUS, MI",Non-ref,MI,72055436,0.00019813132008262787,1584.059,1541.9451014702677,2.65860668887537,excellent,0
2428,03153000,"STEER CREEK NEAR GRANTSVILLE, WV",Ref,WV,74039496,8.889999998018538e-05,429.4737,440.89681783704435,2.659794496623273,excellent,0
494,01387420,RAMAPO RIVER AT SUFFERN NY,Non-ref,NY,73003669,0.0006884733333265558,247.6512,241.0632964868519,2.660154084917857,excellent,0
5672,07312497,"Wichita Rv bl FM 1634 at Wichita Falls, TX",Non-ref,TX,74067356,0.00047611856597254345,8063.775,7849.230679066034,2.6605940881778762,excellent,0
8409,13277000,"POWDER RIVER AT BAKER CITY, OR",Non-ref,OR,78022219,4.615050261060833e-05,899.8533,923.8164547213311,2.6630068169257233,excellent,0
7854,11462500,RUSSIAN R NR HOPLAND CA,Non-ref,CA,77013882,0.00046831446416341355,938.709,963.7320839931323,2.665691283787876,excellent,0
3919,05436500,"SUGAR RIVER NEAR BRODHEAD, WI",Non-ref,WI,74023071,0.0006964459679393582,1351.822,1315.7280672843208,2.670021106009453,excellent,0
3655,05030500,"OTTER TAIL RIVER NEAR ELIZABETH, MN",Non-ref,MN,71048407,0.000596000000030017,2913.985,2991.836666584821,2.6716563944159297,excellent,0
3529,04212100,Grand River near Painesville OH,Non-ref,OH,72058161,0.00037886999999159343,1784.892,1832.626434968755,2.6743598474728354,excellent,0
5068,06908000,"Blackwater River at Blue Lick, MO",Non-ref,MO,74038654,0.00025764000001515797,2894.894,2972.378347320464,2.676586684018972,excellent,0
5398,07148400,"Salt Fork Arkansas River nr Alva, OK",Ref,OK,74053957,3.056000002032988e-05,2544.504,2612.6410801785582,2.67781383635311,excellent,0
5943,08063500,"Richland Ck nr Richland, TX",Non-ref,TX,75006302,0.0007729490109976651,1895.287,1946.0501956084024,2.678390956535996,excellent,0
96,01081500,"MERRIMACK RIVER AT FRANKLIN JUNCTION, NH",Non-ref,NH,73001762,0.0005892273666895445,3908.064,4012.910404149752,2.6828220865818033,excellent,0
5300,07086000,"ARKANSAS RIVER AT GRANITE, CO.",Non-ref,CO,74039307,0.00020730013801700044,1116.546,1146.5059129791246,2.6832672347690565,excellent,0
7970,12043000,"CALAWAH RIVER NEAR FORKS, WA",Ref,WA,78015753,0.0001903342893067248,337.185,346.2330226291735,2.683400100589732,excellent,0
2522,03213700,"TUG FORK AT WILLIAMSON, WV",Ref,KY,74046628,0.00022423298838820761,2425.06,2490.1513804810306,2.6841142273193523,excellent,0
8658,14206950,"FANNO CREEK AT DURHAM, OR",Non-ref,OR,78021169,0.000545179328300064,80.7422,82.90944161958346,2.6841498244826925,excellent,0
3066,03527000,"CLINCH RIVER AT SPEERS FERRY, VA",Non-ref,VA,74053916,0.00037515666662812913,2916.39,2994.749552135935,2.686868084718959,excellent,0
1912,02343300,ABBIE CREEK NEAR HALEBURG AL,Ref,AL,73018358,0.0007591356981562368,378.7236,388.91626099085113,2.6913192076889723,excellent,0
6080,08117500,"San Bernard Rv nr Boling, TX",Non-ref,TX,75017828,0.00024633666665607734,1869.099,1818.769648638153,2.6927065587134162,excellent,0
5235,07052345,"Finley Creek below Riverdale, MO",Non-ref,MO,74053987,0.0001110000000181799,669.8286,687.8880434924063,2.6961290533736864,excellent,0
8763,14354200,"BEAR CREEK BLW ASHLAND CREEK AT ASHLAND, OR",Non-ref,OR,78027071,0.00032361920351991927,455.7456,468.0451387496314,2.6987729008533226,excellent,0
3493,04188337,Blanchard River below Mt. Blanchard OH,Non-ref,OH,72059541,0.000577470537968545,369.3456,359.37085034698515,2.7006547940505694,excellent,0
7604,11278300,CHERRY C NR EARLY INTAKE CA,Non-ref,CA,77014784,0.0002015733332996206,591.6546,607.6394389206606,2.701718015994577,excellent,0
3750,05244000,"CROW WING RIVER AT NIMROD, MN",Non-ref,MN,74005119,0.0001559571146525316,2682.536,2755.100315571158,2.7050639980659255,excellent,0
4243,06025250,Big Hole River at Maiden Rock nr Divide MT,Non-ref,MT,74010108,3.299831646051725e-05,5692.807,5847.003170874278,2.7086140611174474,excellent,0
29,01033500,"PLEASANT RIVER NEAR MILO, ME",Ref,ME,73000500,1.9641069355995838e-05,833.9643,856.5583430735352,2.7092338453258975,excellent,0
7276,11046000,SANTA MARGARITA R A YSIDORA CA,Non-ref,CA,77027988,0.0003102666666663368,1912.166,1860.3602755553727,2.7092691975815506,excellent,0
597,01432000,"Wallenpaupack Creek at Wilsonville, PA",Non-ref,PA,73003534,8.921333335365489e-05,592.6266,576.5564561361211,2.711681160426972,excellent,0
3582,04240300,NINEMILE CREEK AT LAKELAND NY,Non-ref,NY,72055771,0.0002008395390940114,289.476,297.32821208335224,2.7125606555818935,excellent,0
25,01031450,"Kingsbury Stream at Abbot Village, Maine",Non-ref,ME,73000795,0.00027733333332946586,239.0922,245.57834047315862,2.7128197712675814,excellent,0
7180,10336610,UP TRUCKEE R A SOUTH LAKE TAHOE CA,Non-ref,CA,77016769,9.220000003296036e-05,139.6478,143.43874444610012,2.714646737077224,excellent,0
2541,03228300,Big Walnut Creek at Sunbury OH,Non-ref,OH,74031795,0.00034066666665921735,262.8486,269.99806606921834,2.7199939696153463,excellent,0
2204,02481000,"BILOXI RIVER AT WORTHAM, MS",Ref,MS,74071669,0.00019645783407120518,249.2316,256.0107784743217,2.720031679097553,excellent,0
1630,02233500,"ECONLOCKHATCHEE RIVER NR. CHULUOTA, FLA.",Non-ref,FL,73021658,0.00028160333329907417,678.168,696.6203929677248,2.7209176734562512,excellent,0
1748,02300082,FROG CREEK NEAR RUBONIA FL,Non-ref,FL,73021865,0.0005600000000320904,53.1783,54.625301405604475,2.721037350957956,excellent,0
7662,11333500,NF COSUMNES R NR EL DORADO CA,Non-ref,CA,77014551,6.328999999993812e-05,532.2168,546.7086384654667,2.7229201455998164,excellent,0
5630,07291000,"HOMOCHITTO RIVER AT EDDICETON, MS",Ref,MS,74070233,0.0008333333333467863,479.2959,466.238109116894,2.724369410025416,excellent,0
6320,08290000,"RIO CHAMA NEAR CHAMITA, NM",Non-ref,NM,75000721,0.0005778466666654936,7958.134,8175.203981594526,2.7276492403184758,excellent,0
8330,13113000,BEAVER CREEK AT SPENCER ID    12N-36E-23A,Non-ref,ID,78022464,0.0002533563596855039,319.6791,328.4034069986061,2.72908269530479,excellent,0
3051,03508000,"TUCKASEGEE RIVER AT TUCKASEGEE, NC",Non-ref,NC,74063164,0.00016687720038083886,370.5039,380.62481453148837,2.7316620773731075,excellent,0
6892,09496000,"CORDUROY CREEK NEAR MOUTH NEAR SHOW LOW, AZ",Non-ref,AZ,77028443,0.0005027882767624134,533.7207,548.3279350394686,2.7368687479178915,excellent,0
5090,06917380,"MARMATON R NR MARMATON, KS",Ref,KS,74047315,4.116000001630482e-05,760.95,781.8167564906944,2.742198106405722,excellent,0
1856,02330150,"OCHLOCKONEE RIVER NR SMITH CREEK, FLA.",Non-ref,FL,73020443,0.00036933333333877277,5414.141,5562.654801850809,2.743072296248096,excellent,0
8142,12338300,NF Blackfoot R ab Dry Gulch nr Ovando MT,Non-ref,MT,78017593,6.20000000139953e-05,811.4193,789.157926404288,2.743510487822021,excellent,0
3800,05341500,"APPLE RIVER NEAR SOMERSET, WI",Non-ref,WI,74010835,0.0006639803386394787,1427.246,1466.4119323010984,2.744161293925387,excellent,0
7831,11451000,CACHE C NR LOWER LAKE CA,Non-ref,CA,77013504,8.520636711882542e-05,1364.252,1401.709960592268,2.7456775282182573,excellent,0
1643,02236125,"ST. JOHNS RIVER AT ASTOR, FL",Non-ref,FL,73020308,0.000484000000000151,8856.004,9099.176433858674,2.7458482839288876,excellent,0
4620,06464500,KEYA PAHA R AT WEWELA SD,Ref,SD,74016469,0.000870014755453287,2914.043,2994.0892990966618,2.7469155086819805,excellent,0
8230,12452800,"ENTIAT RIVER NEAR ARDENVOIR, WA",Ref,WA,78015749,0.00012844666667888305,526.3533,540.8142808225601,2.7473905497619464,excellent,0
2642,03277500,"NORTH FORK KENTUCKY RIVER AT HAZARD, KY",Non-ref,KY,74046098,0.00018955175780278067,1206.04,1239.2073326265986,2.750102204454134,excellent,0
4866,06803495,"Salt Creek at Fairgrounds at Lincoln, Nebr.",Non-ref,NE,74031015,0.0005556666666777232,1771.749,1820.5197497637196,2.752689560638643,excellent,0
1752,02300500,LITTLE MANATEE RIVER NEAR WIMAUMA FL,Non-ref,FL,73021703,0.00092583333334062,405.2592,416.4288534792797,2.75617517857206,excellent,0
5409,07156900,"Cimarron River near Forgan, OK",Non-ref,KS,74045298,0.00015053333332559762,17944.52,17449.893463139804,2.756421107169187,excellent,0
7459,11159200,CORRALITOS C A FREEDOM CA,Non-ref,CA,77021416,0.00023014333332582737,70.9929,72.94996338114862,2.7567029676891837,excellent,0
5284,07073500,Piney Fork at Evening Shade,Ref,AR,74056396,0.0002075933333500757,258.6798,265.82426131019366,2.76189378149885,excellent,0
70,01065500,"OSSIPEE RIVER AT CORNISH, ME",Non-ref,ME,73001905,0.0009762009808229957,1172.306,1204.7295730781661,2.7657943470532524,excellent,0
3356,04121000,"MUSKEGON RIVER NEAR MERRITT, MI",Non-ref,MI,72051787,0.0008666333333309241,908.1162,933.2475785763772,2.7674188145060277,excellent,0
854,01558098,"Spruce Creek near Spruce Creek, PA",Ref,PA,73005560,0.0006199999999836336,274.9698,282.58375199879777,2.7690139058172005,excellent,0
5777,07362000,"Ouachita River at Camden, AR",Non-ref,AR,74067328,0.0006239981641863368,13843.42,13459.468489506846,2.7735307495774473,excellent,0
5744,07346000,"Big Cypress Ck nr Jefferson, TX",Non-ref,TX,74067703,0.0003564266666842286,2291.793,2355.394220276337,2.7751729879765223,excellent,0
3789,05330000,"MINNESOTA RIVER NEAR JORDAN, MN",Non-ref,MN,74009197,0.00031500333331990765,42040.77,43208.95408648267,2.778693364756815,excellent,0
5930,08061000,"E Fk Trinity Rv nr Lavon, TX",Non-ref,TX,75005959,7.559914298698871e-05,1994.712,2050.174325407487,2.7804678273097463,excellent,0
7284,11047000,ARROYO TRABUCO NR SAN JUAN CAPISTRANO CA,Non-ref,CA,77030433,0.00022672000000056872,91.98631,94.54441318673165,2.780960761152005,excellent,0
2780,03331500,"TIPPECANOE RIVER NEAR ORA, IN",Non-ref,IN,74030476,0.000625485445450975,2217.979,2279.690541395769,2.7823320868127706,excellent,0
880,01575000,"South Branch Codorus Creek near York, PA",Non-ref,PA,73005608,0.000681662722180157,302.4009,310.82076325644823,2.7843380282427246,excellent,0
6036,08092000,"Nolan Rv at Blum, TX",Non-ref,TX,75006821,0.00011738443970757009,731.7765,752.1523700708149,2.7844389743063367,excellent,0
7936,11528500,HAYFORK C NR HYAMPOM CA,Non-ref,CA,77006808,0.0001413166666210941,980.8209,1008.1501185425757,2.7863617651882855,excellent,0
2103,02427250,"PINE BARREN CREEK NEAR SNOW HILL, AL.",Ref,AL,73014517,0.00040866666667938034,675.2439,694.0763441322084,2.7889839704154844,excellent,0
4592,06446700,"BEAR IN THE LODGE CR NEAR WANBLEE,SD",Ref,SD,74017561,2.3570226030285478e-05,1095.498,1126.0650397870227,2.7902414962895983,excellent,0
2334,03084800,"Thompson Run at Turtle Creek, PA",Non-ref,PA,74034136,0.0004808326111986977,40.0662,41.185541654110494,2.7937305112800623,excellent,0
4738,06671000,"RAWHIDE CREEK NEAR LINGLE, WYO.",Non-ref,WY,74023974,0.00031238333329497436,1313.804,1277.0572663184598,2.7969722790873113,excellent,0
6835,09419753,"LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",Non-ref,NV,77021548,0.00025502984571702385,4898.629,5035.77081349701,2.7995958358350865,excellent,0
2773,03329000,"WABASH RIVER AT LOGANSPORT, IND.",Non-ref,IN,74030259,0.0007577002714012136,9911.67,10189.23147822724,2.800350276262633,excellent,0
7250,11022500,SAN DIEGO R NR SANTEE CA,Non-ref,CA,77032356,0.0006047633333210456,978.3009,1005.697857820469,2.8004633155779666,excellent,0
8486,14023500,"MCKAY CREEK NEAR PENDLETON,OREG.",Non-ref,OR,78020408,0.00013009333333258155,501.4044,515.4616738668685,2.8035800776515947,excellent,0
2224,02492000,"Bogue Chitto River near Bush, LA",Non-ref,LA,74071367,0.0005996548347501774,3112.618,3200.131945298677,2.8115864297731634,excellent,0
7312,11070500,SAN JACINTO R NR ELSINORE CA,Non-ref,CA,77027975,0.00018494377863775033,1879.106,1931.9461962022626,2.8119859232136255,excellent,0
5222,07048600,"White River near Fayetteville, AR",Non-ref,AR,74055403,0.00047972952462423845,1032.986,1062.057128998076,2.814281025887659,excellent,0
3318,04102700,"SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI",Non-ref,MI,72058543,4.867251662869117e-06,223.6599,217.36341317722994,2.815205954563178,excellent,0
5494,07195000,"OSAGE CREEK NEAR ELM SPRINGS, ARK.",Non-ref,AR,74056257,0.0003653385036251775,335.583,345.03097133790413,2.815390332020426,excellent,0
1477,02167450,"LITTLE RIVER NR SILVERSTREET, SC",Ref,SC,73011850,0.00016733333333718292,580.0437,596.4144527152109,2.8223309235512746,excellent,0
5285,07074000,"STRAWBERRY RIVER NEAR POUGHKEEPSIE, ARK.",Non-ref,AR,74055021,0.00024320466332937137,1222.816,1257.4185327918208,2.8297415794216585,excellent,0
160,01105730,"INDIAN HEAD RIVER AT HANOVER, MA",Non-ref,MA,73004796,0.00017613333334765005,79.5672,81.8198349084994,2.831109940401827,excellent,0
5675,07314500,"Little Wichita Rv nr Archer City, TX",Non-ref,TX,74067827,0.0006731420854737705,1210.183,1244.4994125937699,2.8356382955114956,excellent,0
828,01545600,"Young Womans Creek near Renovo, PA",Ref,PA,73003988,0.00034501333334446826,119.9975,123.40253971395755,2.83759221146903,excellent,0
3423,04151500,"CASS RIVER AT FRANKENMUTH, MI",Non-ref,MI,72055455,0.0005810437842298767,2164.86,2103.3899615350792,2.8394463598071416,excellent,0
6385,08395500,"PECOS RIVER NEAR LAKE ARTHUR, NM",Non-ref,NM,75005244,9.108478150216367e-05,44705.07,43435.2349412292,2.8404721405666007,excellent,0
5072,06910800,"MARAIS DES CYGNES R NR READING, KS",Ref,KS,74039316,0.0003253775423671779,444.5973,457.2268169156945,2.84066433055137,excellent,0
8498,14038530,"JOHN DAY RIVER NEAR JOHN DAY, OR",Non-ref,OR,78022278,0.00015563666669748955,1009.755,1038.5211816146364,2.8488278458275884,excellent,0
8107,12210700,"NOOKSACK RIVER AT NORTH CEDARVILLE, WA",Ref,WA,78014129,0.00015933333334317012,1524.798,1568.2679732497302,2.8508676722903736,excellent,0
8231,12452890,"MAD RIVER AT ARDENVOIR, WA",Ref,WA,78016046,0.0007099999999908846,236.2014,229.46742112219357,2.8509479104723496,excellent,0
7205,10347600,"HUNTER CK NR RENO, NV",Non-ref,NV,77010170,0.0003134840063083066,29.2365,30.07052425807956,2.852681607167612,excellent,0
8694,14242580,"TOUTLE RIVER AT TOWER ROAD NEAR SILVER LAKE, WA",Non-ref,WA,78017968,0.0003950935569976438,1292.231,1329.1756988583056,2.8589856502672997,excellent,0
6520,09132995,"TERROR CREEK AT MOUTH NEAR BOWIE, CO",Non-ref,CO,77020520,3.087699609917148e-05,76.63049,74.4395587787475,2.859085490974282,excellent,0
2235,03014500,CHADAKOIN RIVER AT FALCONER NY,Non-ref,NY,74024793,5.827999997620736e-05,499.3146,513.6020604753608,2.8614145220990483,excellent,0
4053,05508805,"Spencer Cr. bl Plum Cr. nr Frankford, MO",Ref,MO,74039319,0.00046388999998470126,536.4018,551.7545258006949,2.8621689563112738,excellent,0
6283,08248000,"LOS PINOS RIVER NEAR ORTIZ, CO.",Non-ref,NM,75000151,0.0005692433333379654,396.1368,407.47516436832984,2.8622345533991917,excellent,0
7272,11044350,SANDIA C NR FALLBROOK CA,Non-ref,CA,77030176,3.5333333343601225e-05,54.36,55.91605650713434,2.8625027725061503,excellent,0
4560,06429905,"SAND CREEK NEAR RANCH A, NEAR BEULAH, WY",Non-ref,WY,74010316,0.0003427666666766527,698.1633,718.1500388303565,2.862759877288944,excellent,0
2682,03291780,"INDIAN-KENTUCK CREEK NR CANAAN, IND.",Ref,IN,74042178,7.173362593536895e-05,71.4105,73.45568305663727,2.8639808664513913,excellent,0
417,01350000,SCHOHARIE CREEK AT PRATTSVILLE NY,Ref,NY,73003490,0.0007039266666595267,612.5148,630.0599214426944,2.8644404090634836,excellent,0
4192,05587480,"PIASA CREEK NEAR MELVILLE, IL",Non-ref,IL,74039904,3.3333331828089285e-07,265.8105,273.4386180790264,2.869757996402107,excellent,0
3373,04125550,"MANISTEE RIVER NEAR WELLSTON, MI",Non-ref,MI,72051493,0.00028333333332142274,3582.239,3685.132112539312,2.872312889768436,excellent,0
5610,07281000,"TALLAHATCHIE R AT SWAN LAKE, MISS",Non-ref,MS,74067145,1.8743043749974702e-05,13575.76,13185.24691278681,2.8765467805352363,excellent,0
211,01119500,"WILLIMANTIC RIVER NEAR COVENTRY, CT.",Non-ref,CT,73003748,0.00019863333332637012,314.8461,323.9048357126624,2.877194830319461,excellent,0
841,01550000,"Lycoming Creek near Trout Run, PA",Ref,PA,73003587,7.623666664358097e-05,452.6757,465.7105983232911,2.879522431464973,excellent,0
638,01450500,"Aquashicola Creek at Palmerton, PA",Non-ref,PA,73005598,0.0005909479932222624,198.1143,203.82251368528634,2.8812729244109856,excellent,0
1648,02238500,"OCKLAWAHA R AT MOSS BLUFF, FL.",Non-ref,FL,73020499,5.833000002652966e-05,2468.603,2397.38115792388,2.88510716693288,excellent,0
10,01019000,"Grand Lake Stream at Grand Lake Stream, Maine",Non-ref,ME,73000706,0.00031427125186789733,620.6238,602.7168508752209,2.8853146019825684,excellent,0
6386,08396500,"PECOS RIVER NEAR ARTESIA, NM",Non-ref,NM,75005240,0.00014448077158386036,46492.09,45150.17683380024,2.886325751756395,excellent,0
5618,07287150,"ABIACA CREEK NR SEVEN PINES, MS",Non-ref,MS,74068142,0.0003929156680620216,247.0617,254.1931296015044,2.886497422103227,excellent,0
6701,09330000,"FREMONT RIVER NEAR BICKNELL, UT",Non-ref,UT,77014573,0.00025814333331908307,1951.025,2007.3627109432728,2.8875955430234193,excellent,0
